"mnb_date","ccy_name","ccy_full_name","unit","mnb_rate"
"5659",2019-08-14,"ITL","Italian Lira",1000,NA
"5660",2019-08-14,"JPY","Japanese Yen",100,271.86
"5661",2019-08-14,"KPW","North Korean Won",100,NA
"5662",2019-08-14,"KRW","South Korean Won",100,23.85
"5663",2019-08-14,"KWD","Kuwaiti Dinar",1,NA
"5664",2019-08-14,"LBP","Lebanese Pound",100,NA
"5665",2019-08-14,"LTL","Lithuanian litas",1,NA
"5666",2019-08-14,"LUF","Luxembourg Franc",100,NA
"5667",2019-08-14,"LVL","Latvian lats",1,NA
"5668",2019-08-14,"MNT","Mongolian Tugrik",100,NA
"5669",2019-08-14,"MXN","Mexican Peso",1,14.9
"5670",2019-08-14,"MYR","Malaysian Ringgit",1,69.12
"5671",2019-08-14,"NLG","Netherlands Guilder",1,NA
"5672",2019-08-14,"NOK","Norwegian Krone",1,32.53
"5673",2019-08-14,"NZD","New Zealand Dollar",1,186.43
"5674",2019-08-14,"OAL","Alban Lek",100,NA
"5675",2019-08-14,"OBL","Bulgarian Lev",100,NA
"5676",2019-08-14,"OFR","French Franc",100,NA
"5677",2019-08-14,"ORB","Ruble",100,NA
"5678",2019-08-14,"PHP","Philippine Peso",1,5.53
"5679",2019-08-14,"PKR","Pakistan Rupee",100,NA
"5680",2019-08-14,"PLN","Polish Zloty",1,74.44
"5681",2019-08-14,"PTE","Portuguese Escudo",100,NA
"5682",2019-08-14,"ROL","Romanian Leu",100,NA
"5683",2019-08-14,"RON","Romanian New Leu",1,68.5
"5684",2019-08-14,"RSD","Serbian Dinar",1,2.75
"5685",2019-08-14,"RUB","Russian Rubel",1,4.43
"5686",2019-08-14,"SDP","Sudanese pound",1,NA
"5687",2019-08-14,"SEK","Swedish Krona",1,30.26
"5688",2019-08-14,"SGD","Singapore Dollar",1,208.8
"5689",2019-08-14,"SIT","Slovenian Tolar",1,NA
"5690",2019-08-14,"SKK","Slovak Koruna",1,NA
"5691",2019-08-14,"SUR","New Ruble",100,NA
"5692",2019-08-14,"THB","Thai Baht",1,9.39
"5693",2019-08-14,"TRY","Turkish Lira",1,51.85
"5694",2019-08-14,"UAH","Ukrainian Hryvnia",1,11.43
"5695",2019-08-14,"USD","US Dollar",1,289.39
"5696",2019-08-14,"VND","Vietnamese Dong",100,NA
"5697",2019-08-14,"XEU","ECU",1,NA
"5698",2019-08-14,"XTR","Tr/Cl Ruble",1,NA
"5699",2019-08-14,"YUD","Yugoslavian Dinar",1,NA
"5700",2019-08-14,"ZAR","South African Rand",1,19.05
"5701",2019-08-13,"ATS","Austrian Schilling",1,NA
"5702",2019-08-13,"AUD","Australian Dollar",1,195.91
"5703",2019-08-13,"AUP","Australian Pound",1,NA
"5704",2019-08-13,"BEF","Belgian Franc",100,NA
"5705",2019-08-13,"BGL","Bulgarian Lev",100,NA
"5706",2019-08-13,"BGN","Bulgarian Lev",1,165.71
"5707",2019-08-13,"BRL","Brazilian real",1,72.67
"5708",2019-08-13,"CAD","Canadian Dollar",1,218.49
"5709",2019-08-13,"CHF","Swiss Franc",1,298.15
"5710",2019-08-13,"CNY","Chinese yuan renminbi",1,40.98
"5711",2019-08-13,"CSD","Serbian Dinar",1,NA
"5712",2019-08-13,"CSK","Czechoslovakian Koruna",100,NA
"5713",2019-08-13,"CYN","Chinese yuan",100,NA
"5714",2019-08-13,"CZK","Czech Koruna",1,12.55
"5715",2019-08-13,"DDM","DDR Mark",100,NA
"5716",2019-08-13,"DEM","Deutsche Mark",1,NA
"5717",2019-08-13,"DKK","Danish Krone",1,43.43
"5718",2019-08-13,"EEK","Estonian kroon",1,NA
"5719",2019-08-13,"EGP","Egyptian Pound",1,NA
"5720",2019-08-13,"ESP","Spanish Peseta",100,NA
"5721",2019-08-13,"EUR","Euro",1,324.11
"5722",2019-08-13,"FIM","Finnish Markka",1,NA
"5723",2019-08-13,"FRF","French Franc",1,NA
"5724",2019-08-13,"GBP","Pound Sterling",1,349.48
"5725",2019-08-13,"GHP","Ghana Pound",1,NA
"5726",2019-08-13,"GRD","Greek Drachma",100,NA
"5727",2019-08-13,"HKD","Hong Kong Dollar",1,36.91
"5728",2019-08-13,"HRK","Croatian Kuna",1,43.83
"5729",2019-08-13,"HUF","Hungarian forint",1,NA
"5730",2019-08-13,"IDR","Indonesian Rupiah",100,2.02
"5731",2019-08-13,"IEP","Irish Pound",1,NA
"5732",2019-08-13,"ILS","Israeli Shekel",1,82.88
"5733",2019-08-13,"INR","Indian Rupee",1,4.06
"5734",2019-08-13,"ISK","Icelandic Krona",1,2.36
"5735",2019-08-13,"ITL","Italian Lira",1000,NA
"5736",2019-08-13,"JPY","Japanese Yen",100,275.01
"5737",2019-08-13,"KPW","North Korean Won",100,NA
"5738",2019-08-13,"KRW","South Korean Won",100,23.69
"5739",2019-08-13,"KWD","Kuwaiti Dinar",1,NA
"5740",2019-08-13,"LBP","Lebanese Pound",100,NA
"5741",2019-08-13,"LTL","Lithuanian litas",1,NA
"5742",2019-08-13,"LUF","Luxembourg Franc",100,NA
"5743",2019-08-13,"LVL","Latvian lats",1,NA
"5744",2019-08-13,"MNT","Mongolian Tugrik",100,NA
"5745",2019-08-13,"MXN","Mexican Peso",1,14.75
"5746",2019-08-13,"MYR","Malaysian Ringgit",1,69.01
"5747",2019-08-13,"NLG","Netherlands Guilder",1,NA
"5748",2019-08-13,"NOK","Norwegian Krone",1,32.43
"5749",2019-08-13,"NZD","New Zealand Dollar",1,186.79
"5750",2019-08-13,"OAL","Alban Lek",100,NA
"5751",2019-08-13,"OBL","Bulgarian Lev",100,NA
"5752",2019-08-13,"OFR","French Franc",100,NA
"5753",2019-08-13,"ORB","Ruble",100,NA
"5754",2019-08-13,"PHP","Philippine Peso",1,5.53
"5755",2019-08-13,"PKR","Pakistan Rupee",100,NA
"5756",2019-08-13,"PLN","Polish Zloty",1,74.81
"5757",2019-08-13,"PTE","Portuguese Escudo",100,NA
"5758",2019-08-13,"ROL","Romanian Leu",100,NA
"5759",2019-08-13,"RON","Romanian New Leu",1,68.57
"5760",2019-08-13,"RSD","Serbian Dinar",1,2.75
"5761",2019-08-13,"RUB","Russian Rubel",1,4.42
"5762",2019-08-13,"SDP","Sudanese pound",1,NA
"5763",2019-08-13,"SEK","Swedish Krona",1,30.27
"5764",2019-08-13,"SGD","Singapore Dollar",1,208.55
"5765",2019-08-13,"SIT","Slovenian Tolar",1,NA
"5766",2019-08-13,"SKK","Slovak Koruna",1,NA
"5767",2019-08-13,"SUR","New Ruble",100,NA
"5768",2019-08-13,"THB","Thai Baht",1,9.39
"5769",2019-08-13,"TRY","Turkish Lira",1,51.77
"5770",2019-08-13,"UAH","Ukrainian Hryvnia",1,11.51
"5771",2019-08-13,"USD","US Dollar",1,289.59
"5772",2019-08-13,"VND","Vietnamese Dong",100,NA
"5773",2019-08-13,"XEU","ECU",1,NA
"5774",2019-08-13,"XTR","Tr/Cl Ruble",1,NA
"5775",2019-08-13,"YUD","Yugoslavian Dinar",1,NA
"5776",2019-08-13,"ZAR","South African Rand",1,18.87
"5777",2019-08-12,"ATS","Austrian Schilling",1,NA
"5778",2019-08-12,"AUD","Australian Dollar",1,196.49
"5779",2019-08-12,"AUP","Australian Pound",1,NA
"5780",2019-08-12,"BEF","Belgian Franc",100,NA
"5781",2019-08-12,"BGL","Bulgarian Lev",100,NA
"5782",2019-08-12,"BGN","Bulgarian Lev",1,166.01
"5783",2019-08-12,"BRL","Brazilian real",1,73.73
"5784",2019-08-12,"CAD","Canadian Dollar",1,219.5
"5785",2019-08-12,"CHF","Swiss Franc",1,298.32
"5786",2019-08-12,"CNY","Chinese yuan renminbi",1,41.13
"5787",2019-08-12,"CSD","Serbian Dinar",1,NA
"5788",2019-08-12,"CSK","Czechoslovakian Koruna",100,NA
"5789",2019-08-12,"CYN","Chinese yuan",100,NA
"5790",2019-08-12,"CZK","Czech Koruna",1,12.56
"5791",2019-08-12,"DDM","DDR Mark",100,NA
"5792",2019-08-12,"DEM","Deutsche Mark",1,NA
"5793",2019-08-12,"DKK","Danish Krone",1,43.5
"5794",2019-08-12,"EEK","Estonian kroon",1,NA
"5795",2019-08-12,"EGP","Egyptian Pound",1,NA
"5796",2019-08-12,"ESP","Spanish Peseta",100,NA
"5797",2019-08-12,"EUR","Euro",1,324.7
"5798",2019-08-12,"FIM","Finnish Markka",1,NA
"5799",2019-08-12,"FRF","French Franc",1,NA
"5800",2019-08-12,"GBP","Pound Sterling",1,350.55
"5801",2019-08-12,"GHP","Ghana Pound",1,NA
"5802",2019-08-12,"GRD","Greek Drachma",100,NA
"5803",2019-08-12,"HKD","Hong Kong Dollar",1,37.03
"5804",2019-08-12,"HRK","Croatian Kuna",1,43.93
"5805",2019-08-12,"HUF","Hungarian forint",1,NA
"5806",2019-08-12,"IDR","Indonesian Rupiah",100,2.04
"5807",2019-08-12,"IEP","Irish Pound",1,NA
"5808",2019-08-12,"ILS","Israeli Shekel",1,83.28
"5809",2019-08-12,"INR","Indian Rupee",1,4.08
"5810",2019-08-12,"ISK","Icelandic Krona",1,2.36
"5811",2019-08-12,"ITL","Italian Lira",1000,NA
"5812",2019-08-12,"JPY","Japanese Yen",100,275.96
"5813",2019-08-12,"KPW","North Korean Won",100,NA
"5814",2019-08-12,"KRW","South Korean Won",100,23.83
"5815",2019-08-12,"KWD","Kuwaiti Dinar",1,NA
"5816",2019-08-12,"LBP","Lebanese Pound",100,NA
"5817",2019-08-12,"LTL","Lithuanian litas",1,NA
"5818",2019-08-12,"LUF","Luxembourg Franc",100,NA
"5819",2019-08-12,"LVL","Latvian lats",1,NA
"5820",2019-08-12,"MNT","Mongolian Tugrik",100,NA
"5821",2019-08-12,"MXN","Mexican Peso",1,14.78
"5822",2019-08-12,"MYR","Malaysian Ringgit",1,69.43
"5823",2019-08-12,"NLG","Netherlands Guilder",1,NA
"5824",2019-08-12,"NOK","Norwegian Krone",1,32.51
"5825",2019-08-12,"NZD","New Zealand Dollar",1,187.51
"5826",2019-08-12,"OAL","Alban Lek",100,NA
"5827",2019-08-12,"OBL","Bulgarian Lev",100,NA
"5828",2019-08-12,"OFR","French Franc",100,NA
"5829",2019-08-12,"ORB","Ruble",100,NA
"5830",2019-08-12,"PHP","Philippine Peso",1,5.56
"5831",2019-08-12,"PKR","Pakistan Rupee",100,NA
"5832",2019-08-12,"PLN","Polish Zloty",1,75.04
"5833",2019-08-12,"PTE","Portuguese Escudo",100,NA
"5834",2019-08-12,"ROL","Romanian Leu",100,NA
"5835",2019-08-12,"RON","Romanian New Leu",1,68.7
"5836",2019-08-12,"RSD","Serbian Dinar",1,2.76
"5837",2019-08-12,"RUB","Russian Rubel",1,4.44
"5838",2019-08-12,"SDP","Sudanese pound",1,NA
"5839",2019-08-12,"SEK","Swedish Krona",1,30.29
"5840",2019-08-12,"SGD","Singapore Dollar",1,209.29
"5841",2019-08-12,"SIT","Slovenian Tolar",1,NA
"5842",2019-08-12,"SKK","Slovak Koruna",1,NA
"5843",2019-08-12,"SUR","New Ruble",100,NA
"5844",2019-08-12,"THB","Thai Baht",1,9.43
"5845",2019-08-12,"TRY","Turkish Lira",1,52.23
"5846",2019-08-12,"UAH","Ukrainian Hryvnia",1,11.55
"5847",2019-08-12,"USD","US Dollar",1,290.53
"5848",2019-08-12,"VND","Vietnamese Dong",100,NA
"5849",2019-08-12,"XEU","ECU",1,NA
"5850",2019-08-12,"XTR","Tr/Cl Ruble",1,NA
"5851",2019-08-12,"YUD","Yugoslavian Dinar",1,NA
"5852",2019-08-12,"ZAR","South African Rand",1,18.86
"5853",2019-08-09,"ATS","Austrian Schilling",1,NA
"5854",2019-08-09,"AUD","Australian Dollar",1,197.28
"5855",2019-08-09,"AUP","Australian Pound",1,NA
"5856",2019-08-09,"BEF","Belgian Franc",100,NA
"5857",2019-08-09,"BGL","Bulgarian Lev",100,NA
"5858",2019-08-09,"BGN","Bulgarian Lev",1,165.93
"5859",2019-08-09,"BRL","Brazilian real",1,73.97
"5860",2019-08-09,"CAD","Canadian Dollar",1,219.31
"5861",2019-08-09,"CHF","Swiss Franc",1,297.59
"5862",2019-08-09,"CNY","Chinese yuan renminbi",1,41.08
"5863",2019-08-09,"CSD","Serbian Dinar",1,NA
"5864",2019-08-09,"CSK","Czechoslovakian Koruna",100,NA
"5865",2019-08-09,"CYN","Chinese yuan",100,NA
"5866",2019-08-09,"CZK","Czech Koruna",1,12.57
"5867",2019-08-09,"DDM","DDR Mark",100,NA
"5868",2019-08-09,"DEM","Deutsche Mark",1,NA
"5869",2019-08-09,"DKK","Danish Krone",1,43.48
"5870",2019-08-09,"EEK","Estonian kroon",1,NA
"5871",2019-08-09,"EGP","Egyptian Pound",1,NA
"5872",2019-08-09,"ESP","Spanish Peseta",100,NA
"5873",2019-08-09,"EUR","Euro",1,324.55
"5874",2019-08-09,"FIM","Finnish Markka",1,NA
"5875",2019-08-09,"FRF","French Franc",1,NA
"5876",2019-08-09,"GBP","Pound Sterling",1,351.28
"5877",2019-08-09,"GHP","Ghana Pound",1,NA
"5878",2019-08-09,"GRD","Greek Drachma",100,NA
"5879",2019-08-09,"HKD","Hong Kong Dollar",1,36.98
"5880",2019-08-09,"HRK","Croatian Kuna",1,43.92
"5881",2019-08-09,"HUF","Hungarian forint",1,NA
"5882",2019-08-09,"IDR","Indonesian Rupiah",100,2.04
"5883",2019-08-09,"IEP","Irish Pound",1,NA
"5884",2019-08-09,"ILS","Israeli Shekel",1,83.3
"5885",2019-08-09,"INR","Indian Rupee",1,4.1
"5886",2019-08-09,"ISK","Icelandic Krona",1,2.36
"5887",2019-08-09,"ITL","Italian Lira",1000,NA
"5888",2019-08-09,"JPY","Japanese Yen",100,273.71
"5889",2019-08-09,"KPW","North Korean Won",100,NA
"5890",2019-08-09,"KRW","South Korean Won",100,23.95
"5891",2019-08-09,"KWD","Kuwaiti Dinar",1,NA
"5892",2019-08-09,"LBP","Lebanese Pound",100,NA
"5893",2019-08-09,"LTL","Lithuanian litas",1,NA
"5894",2019-08-09,"LUF","Luxembourg Franc",100,NA
"5895",2019-08-09,"LVL","Latvian lats",1,NA
"5896",2019-08-09,"MNT","Mongolian Tugrik",100,NA
"5897",2019-08-09,"MXN","Mexican Peso",1,14.89
"5898",2019-08-09,"MYR","Malaysian Ringgit",1,69.28
"5899",2019-08-09,"NLG","Netherlands Guilder",1,NA
"5900",2019-08-09,"NOK","Norwegian Krone",1,32.5
"5901",2019-08-09,"NZD","New Zealand Dollar",1,187.98
"5902",2019-08-09,"OAL","Alban Lek",100,NA
"5903",2019-08-09,"OBL","Bulgarian Lev",100,NA
"5904",2019-08-09,"OFR","French Franc",100,NA
"5905",2019-08-09,"ORB","Ruble",100,NA
"5906",2019-08-09,"PHP","Philippine Peso",1,5.58
"5907",2019-08-09,"PKR","Pakistan Rupee",100,NA
"5908",2019-08-09,"PLN","Polish Zloty",1,75.06
"5909",2019-08-09,"PTE","Portuguese Escudo",100,NA
"5910",2019-08-09,"ROL","Romanian Leu",100,NA
"5911",2019-08-09,"RON","Romanian New Leu",1,68.66
"5912",2019-08-09,"RSD","Serbian Dinar",1,2.76
"5913",2019-08-09,"RUB","Russian Rubel",1,4.44
"5914",2019-08-09,"SDP","Sudanese pound",1,NA
"5915",2019-08-09,"SEK","Swedish Krona",1,30.27
"5916",2019-08-09,"SGD","Singapore Dollar",1,209.68
"5917",2019-08-09,"SIT","Slovenian Tolar",1,NA
"5918",2019-08-09,"SKK","Slovak Koruna",1,NA
"5919",2019-08-09,"SUR","New Ruble",100,NA
"5920",2019-08-09,"THB","Thai Baht",1,9.43
"5921",2019-08-09,"TRY","Turkish Lira",1,52.65
"5922",2019-08-09,"UAH","Ukrainian Hryvnia",1,11.56
"5923",2019-08-09,"USD","US Dollar",1,289.91
"5924",2019-08-09,"VND","Vietnamese Dong",100,NA
"5925",2019-08-09,"XEU","ECU",1,NA
"5926",2019-08-09,"XTR","Tr/Cl Ruble",1,NA
"5927",2019-08-09,"YUD","Yugoslavian Dinar",1,NA
"5928",2019-08-09,"ZAR","South African Rand",1,19.12
"5929",2019-08-08,"ATS","Austrian Schilling",1,NA
"5930",2019-08-08,"AUD","Australian Dollar",1,196.57
"5931",2019-08-08,"AUP","Australian Pound",1,NA
"5932",2019-08-08,"BEF","Belgian Franc",100,NA
"5933",2019-08-08,"BGL","Bulgarian Lev",100,NA
"5934",2019-08-08,"BGN","Bulgarian Lev",1,166.19
"5935",2019-08-08,"BRL","Brazilian real",1,73.04
"5936",2019-08-08,"CAD","Canadian Dollar",1,218.14
"5937",2019-08-08,"CHF","Swiss Franc",1,297.3
"5938",2019-08-08,"CNY","Chinese yuan renminbi",1,41.15
"5939",2019-08-08,"CSD","Serbian Dinar",1,NA
"5940",2019-08-08,"CSK","Czechoslovakian Koruna",100,NA
"5941",2019-08-08,"CYN","Chinese yuan",100,NA
"5942",2019-08-08,"CZK","Czech Koruna",1,12.61
"5943",2019-08-08,"DDM","DDR Mark",100,NA
"5944",2019-08-08,"DEM","Deutsche Mark",1,NA
"5945",2019-08-08,"DKK","Danish Krone",1,43.56
"5946",2019-08-08,"EEK","Estonian kroon",1,NA
"5947",2019-08-08,"EGP","Egyptian Pound",1,NA
"5948",2019-08-08,"ESP","Spanish Peseta",100,NA
"5949",2019-08-08,"EUR","Euro",1,325.05
"5950",2019-08-08,"FIM","Finnish Markka",1,NA
"5951",2019-08-08,"FRF","French Franc",1,NA
"5952",2019-08-08,"GBP","Pound Sterling",1,352.39
"5953",2019-08-08,"GHP","Ghana Pound",1,NA
"5954",2019-08-08,"GRD","Greek Drachma",100,NA
"5955",2019-08-08,"HKD","Hong Kong Dollar",1,36.96
"5956",2019-08-08,"HRK","Croatian Kuna",1,44.04
"5957",2019-08-08,"HUF","Hungarian forint",1,NA
"5958",2019-08-08,"IDR","Indonesian Rupiah",100,2.04
"5959",2019-08-08,"IEP","Irish Pound",1,NA
"5960",2019-08-08,"ILS","Israeli Shekel",1,83.21
"5961",2019-08-08,"INR","Indian Rupee",1,4.1
"5962",2019-08-08,"ISK","Icelandic Krona",1,2.37
"5963",2019-08-08,"ITL","Italian Lira",1000,NA
"5964",2019-08-08,"JPY","Japanese Yen",100,273.1
"5965",2019-08-08,"KPW","North Korean Won",100,NA
"5966",2019-08-08,"KRW","South Korean Won",100,23.97
"5967",2019-08-08,"KWD","Kuwaiti Dinar",1,NA
"5968",2019-08-08,"LBP","Lebanese Pound",100,NA
"5969",2019-08-08,"LTL","Lithuanian litas",1,NA
"5970",2019-08-08,"LUF","Luxembourg Franc",100,NA
"5971",2019-08-08,"LVL","Latvian lats",1,NA
"5972",2019-08-08,"MNT","Mongolian Tugrik",100,NA
"5973",2019-08-08,"MXN","Mexican Peso",1,14.81
"5974",2019-08-08,"MYR","Malaysian Ringgit",1,69.31
"5975",2019-08-08,"NLG","Netherlands Guilder",1,NA
"5976",2019-08-08,"NOK","Norwegian Krone",1,32.43
"5977",2019-08-08,"NZD","New Zealand Dollar",1,187.27
"5978",2019-08-08,"OAL","Alban Lek",100,NA
"5979",2019-08-08,"OBL","Bulgarian Lev",100,NA
"5980",2019-08-08,"OFR","French Franc",100,NA
"5981",2019-08-08,"ORB","Ruble",100,NA
"5982",2019-08-08,"PHP","Philippine Peso",1,5.57
"5983",2019-08-08,"PKR","Pakistan Rupee",100,NA
"5984",2019-08-08,"PLN","Polish Zloty",1,75.21
"5985",2019-08-08,"PTE","Portuguese Escudo",100,NA
"5986",2019-08-08,"ROL","Romanian Leu",100,NA
"5987",2019-08-08,"RON","Romanian New Leu",1,68.7
"5988",2019-08-08,"RSD","Serbian Dinar",1,2.76
"5989",2019-08-08,"RUB","Russian Rubel",1,4.45
"5990",2019-08-08,"SDP","Sudanese pound",1,NA
"5991",2019-08-08,"SEK","Swedish Krona",1,30.14
"5992",2019-08-08,"SGD","Singapore Dollar",1,209.66
"5993",2019-08-08,"SIT","Slovenian Tolar",1,NA
"5994",2019-08-08,"SKK","Slovak Koruna",1,NA
"5995",2019-08-08,"SUR","New Ruble",100,NA
"5996",2019-08-08,"THB","Thai Baht",1,9.42
"5997",2019-08-08,"TRY","Turkish Lira",1,52.91
"5998",2019-08-08,"UAH","Ukrainian Hryvnia",1,11.47
"5999",2019-08-08,"USD","US Dollar",1,289.84
"6000",2019-08-08,"VND","Vietnamese Dong",100,NA
"6001",2019-08-08,"XEU","ECU",1,NA
"6002",2019-08-08,"XTR","Tr/Cl Ruble",1,NA
"6003",2019-08-08,"YUD","Yugoslavian Dinar",1,NA
"6004",2019-08-08,"ZAR","South African Rand",1,19.23
"6005",2019-08-07,"ATS","Austrian Schilling",1,NA
"6006",2019-08-07,"AUD","Australian Dollar",1,195.54
"6007",2019-08-07,"AUP","Australian Pound",1,NA
"6008",2019-08-07,"BEF","Belgian Franc",100,NA
"6009",2019-08-07,"BGL","Bulgarian Lev",100,NA
"6010",2019-08-07,"BGN","Bulgarian Lev",1,166.29
"6011",2019-08-07,"BRL","Brazilian real",1,73.39
"6012",2019-08-07,"CAD","Canadian Dollar",1,218.66
"6013",2019-08-07,"CHF","Swiss Franc",1,297.21
"6014",2019-08-07,"CNY","Chinese yuan renminbi",1,41.26
"6015",2019-08-07,"CSD","Serbian Dinar",1,NA
"6016",2019-08-07,"CSK","Czechoslovakian Koruna",100,NA
"6017",2019-08-07,"CYN","Chinese yuan",100,NA
"6018",2019-08-07,"CZK","Czech Koruna",1,12.63
"6019",2019-08-07,"DDM","DDR Mark",100,NA
"6020",2019-08-07,"DEM","Deutsche Mark",1,NA
"6021",2019-08-07,"DKK","Danish Krone",1,43.57
"6022",2019-08-07,"EEK","Estonian kroon",1,NA
"6023",2019-08-07,"EGP","Egyptian Pound",1,NA
"6024",2019-08-07,"ESP","Spanish Peseta",100,NA
"6025",2019-08-07,"EUR","Euro",1,325.25
"6026",2019-08-07,"FIM","Finnish Markka",1,NA
"6027",2019-08-07,"FRF","French Franc",1,NA
"6028",2019-08-07,"GBP","Pound Sterling",1,352.95
"6029",2019-08-07,"GHP","Ghana Pound",1,NA
"6030",2019-08-07,"GRD","Greek Drachma",100,NA
"6031",2019-08-07,"HKD","Hong Kong Dollar",1,37.07
"6032",2019-08-07,"HRK","Croatian Kuna",1,44.06
"6033",2019-08-07,"HUF","Hungarian forint",1,NA
"6034",2019-08-07,"IDR","Indonesian Rupiah",100,2.04
"6035",2019-08-07,"IEP","Irish Pound",1,NA
"6036",2019-08-07,"ILS","Israeli Shekel",1,83.29
"6037",2019-08-07,"INR","Indian Rupee",1,4.11
"6038",2019-08-07,"ISK","Icelandic Krona",1,2.38
"6039",2019-08-07,"ITL","Italian Lira",1000,NA
"6040",2019-08-07,"JPY","Japanese Yen",100,273.57
"6041",2019-08-07,"KPW","North Korean Won",100,NA
"6042",2019-08-07,"KRW","South Korean Won",100,23.92
"6043",2019-08-07,"KWD","Kuwaiti Dinar",1,NA
"6044",2019-08-07,"LBP","Lebanese Pound",100,NA
"6045",2019-08-07,"LTL","Lithuanian litas",1,NA
"6046",2019-08-07,"LUF","Luxembourg Franc",100,NA
"6047",2019-08-07,"LVL","Latvian lats",1,NA
"6048",2019-08-07,"MNT","Mongolian Tugrik",100,NA
"6049",2019-08-07,"MXN","Mexican Peso",1,14.87
"6050",2019-08-07,"MYR","Malaysian Ringgit",1,69.44
"6051",2019-08-07,"NLG","Netherlands Guilder",1,NA
"6052",2019-08-07,"NOK","Norwegian Krone",1,32.59
"6053",2019-08-07,"NZD","New Zealand Dollar",1,186.74
"6054",2019-08-07,"OAL","Alban Lek",100,NA
"6055",2019-08-07,"OBL","Bulgarian Lev",100,NA
"6056",2019-08-07,"OFR","French Franc",100,NA
"6057",2019-08-07,"ORB","Ruble",100,NA
"6058",2019-08-07,"PHP","Philippine Peso",1,5.56
"6059",2019-08-07,"PKR","Pakistan Rupee",100,NA
"6060",2019-08-07,"PLN","Polish Zloty",1,75.3
"6061",2019-08-07,"PTE","Portuguese Escudo",100,NA
"6062",2019-08-07,"ROL","Romanian Leu",100,NA
"6063",2019-08-07,"RON","Romanian New Leu",1,68.74
"6064",2019-08-07,"RSD","Serbian Dinar",1,2.77
"6065",2019-08-07,"RUB","Russian Rubel",1,4.47
"6066",2019-08-07,"SDP","Sudanese pound",1,NA
"6067",2019-08-07,"SEK","Swedish Krona",1,30.25
"6068",2019-08-07,"SGD","Singapore Dollar",1,210.14
"6069",2019-08-07,"SIT","Slovenian Tolar",1,NA
"6070",2019-08-07,"SKK","Slovak Koruna",1,NA
"6071",2019-08-07,"SUR","New Ruble",100,NA
"6072",2019-08-07,"THB","Thai Baht",1,9.43
"6073",2019-08-07,"TRY","Turkish Lira",1,52.94
"6074",2019-08-07,"UAH","Ukrainian Hryvnia",1,11.44
"6075",2019-08-07,"USD","US Dollar",1,290.64
"6076",2019-08-07,"VND","Vietnamese Dong",100,NA
"6077",2019-08-07,"XEU","ECU",1,NA
"6078",2019-08-07,"XTR","Tr/Cl Ruble",1,NA
"6079",2019-08-07,"YUD","Yugoslavian Dinar",1,NA
"6080",2019-08-07,"ZAR","South African Rand",1,19.51
"6081",2019-08-06,"ATS","Austrian Schilling",1,NA
"6082",2019-08-06,"AUD","Australian Dollar",1,197.5
"6083",2019-08-06,"AUP","Australian Pound",1,NA
"6084",2019-08-06,"BEF","Belgian Franc",100,NA
"6085",2019-08-06,"BGL","Bulgarian Lev",100,NA
"6086",2019-08-06,"BGN","Bulgarian Lev",1,166.55
"6087",2019-08-06,"BRL","Brazilian real",1,73.18
"6088",2019-08-06,"CAD","Canadian Dollar",1,220.46
"6089",2019-08-06,"CHF","Swiss Franc",1,298.51
"6090",2019-08-06,"CNY","Chinese yuan renminbi",1,41.34
"6091",2019-08-06,"CSD","Serbian Dinar",1,NA
"6092",2019-08-06,"CSK","Czechoslovakian Koruna",100,NA
"6093",2019-08-06,"CYN","Chinese yuan",100,NA
"6094",2019-08-06,"CZK","Czech Koruna",1,12.66
"6095",2019-08-06,"DDM","DDR Mark",100,NA
"6096",2019-08-06,"DEM","Deutsche Mark",1,NA
"6097",2019-08-06,"DKK","Danish Krone",1,43.64
"6098",2019-08-06,"EEK","Estonian kroon",1,NA
"6099",2019-08-06,"EGP","Egyptian Pound",1,NA
"6100",2019-08-06,"ESP","Spanish Peseta",100,NA
"6101",2019-08-06,"EUR","Euro",1,325.75
"6102",2019-08-06,"FIM","Finnish Markka",1,NA
"6103",2019-08-06,"FRF","French Franc",1,NA
"6104",2019-08-06,"GBP","Pound Sterling",1,354.37
"6105",2019-08-06,"GHP","Ghana Pound",1,NA
"6106",2019-08-06,"GRD","Greek Drachma",100,NA
"6107",2019-08-06,"HKD","Hong Kong Dollar",1,37.13
"6108",2019-08-06,"HRK","Croatian Kuna",1,44.12
"6109",2019-08-06,"HUF","Hungarian forint",1,NA
"6110",2019-08-06,"IDR","Indonesian Rupiah",100,2.04
"6111",2019-08-06,"IEP","Irish Pound",1,NA
"6112",2019-08-06,"ILS","Israeli Shekel",1,83.08
"6113",2019-08-06,"INR","Indian Rupee",1,4.11
"6114",2019-08-06,"ISK","Icelandic Krona",1,2.39
"6115",2019-08-06,"ITL","Italian Lira",1000,NA
"6116",2019-08-06,"JPY","Japanese Yen",100,273.32
"6117",2019-08-06,"KPW","North Korean Won",100,NA
"6118",2019-08-06,"KRW","South Korean Won",100,23.92
"6119",2019-08-06,"KWD","Kuwaiti Dinar",1,NA
"6120",2019-08-06,"LBP","Lebanese Pound",100,NA
"6121",2019-08-06,"LTL","Lithuanian litas",1,NA
"6122",2019-08-06,"LUF","Luxembourg Franc",100,NA
"6123",2019-08-06,"LVL","Latvian lats",1,NA
"6124",2019-08-06,"MNT","Mongolian Tugrik",100,NA
